sku_id,line_id,ip,character,character_en,name_ja,name_en,aliases,variant,design_variants,msrp_jpy,price_basis,acquisition_type,currency,design_count,set_components,bonus_of,availability_hint,availability_confidence,typical_channels,region,platform,edition,width_mm,height_mm,depth_mm,weight_g,jan,isbn,catalog_number,official,rerelease_dates,source_url,verified,notes
kh-manga-fm-vol2-2007,kh-books,kingdom-hearts,,,キングダム ハーツ FINAL MIX 2,Kingdom Hearts Final Mix (Manga) Vol.2,KH FM 2巻|KHFM 2巻|キングダムハーツ FINAL MIX 2巻|Kingdom Hearts Final Mix Manga Vol.2|9784757519237,,,429,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757519237,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757519237/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツ FINAL MIX』第2巻）。 発売日2007-01-22。判型: 新書判。定価429円（税込、公式ページ掲載）。著者: 天野シロ（公式ページに原案の記載なし）。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-manga-fm-vol3-2007,kh-books,kingdom-hearts,,,キングダム ハーツ FINAL MIX 3（完）,Kingdom Hearts Final Mix (Manga) Vol.3 (Final),KH FM 3巻|KHFM 3巻|キングダムハーツ FINAL MIX 3巻|Kingdom Hearts Final Mix Manga Vol.3|9784757519473,,,429,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757519473,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757519473/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツ FINAL MIX』第3巻・最終巻）。 発売日2007-03-22。判型: 新書判。定価429円（税込、公式ページ掲載）。著者: 天野シロ（公式ページに原案の記載なし）。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-manga-com-vol1-2005,kh-books,kingdom-hearts,,,キングダム ハーツ チェイン オブ メモリーズ 1,Kingdom Hearts Chain of Memories (Manga) Vol.1,KH CoM 1巻|KHチェインオブメモリーズ 1巻|キングダムハーツ チェインオブメモリーズ 1巻|Kingdom Hearts Chain of Memories Manga Vol.1|9784757515529,,,429,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757515529,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757515529/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツ チェイン オブ メモリーズ』第1巻）。 発売日2005-10-22。判型: 新書判。定価429円（税込、公式ページ掲載）。著者: 天野シロ、原案: 野村哲也。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-manga-com-vol2-2006,kh-books,kingdom-hearts,,,キングダム ハーツ チェイン オブ メモリーズ 2（完）,Kingdom Hearts Chain of Memories (Manga) Vol.2 (Final),KH CoM 2巻|KHチェインオブメモリーズ 2巻|キングダムハーツ チェインオブメモリーズ 2巻|Kingdom Hearts Chain of Memories Manga Vol.2|9784757516700,,,461,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757516700,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757516700/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツ チェイン オブ メモリーズ』第2巻・最終巻）。 発売日2006-04-22。判型: 新書判。定価461円（税込、公式ページ掲載）。著者: 天野シロ、原案: 野村哲也。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh2-manga-vol1-2006,kh-books,kingdom-hearts,,,キングダム ハーツII 1,Kingdom Hearts II (Manga) Vol.1,KH2 1巻|KHII 1巻|キングダムハーツ2 1巻|Kingdom Hearts II Manga Vol.1|9784757518322,,,429,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757518322,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757518322/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツII』第1巻）。 発売日2006-12-22。判型: 新書判。定価429円（税込、公式ページ掲載）。著者: 天野シロ、原案: 野村哲也。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh2-manga-vol2-2007,kh-books,kingdom-hearts,,,キングダム ハーツII 2,Kingdom Hearts II (Manga) Vol.2,KH2 2巻|KHII 2巻|キングダムハーツ2 2巻|Kingdom Hearts II Manga Vol.2|9784757520844,,,429,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757520844,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757520844/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツII』第2巻）。 発売日2007-08-22。判型: 新書判。定価429円（税込、公式ページ掲載）。著者: 天野シロ、原案: 野村哲也。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh2-manga-vol3-2008,kh-books,kingdom-hearts,,,キングダム ハーツII 3,Kingdom Hearts II (Manga) Vol.3,KH2 3巻|KHII 3巻|キングダムハーツ2 3巻|Kingdom Hearts II Manga Vol.3|9784757522626,,,429,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757522626,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757522626/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツII』第3巻）。 発売日2008-04-22。判型: 新書判。定価429円（税込、公式ページ掲載）。著者: 天野シロ、原案: 野村哲也。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh2-manga-vol4-2008,kh-books,kingdom-hearts,,,キングダム ハーツII 4,Kingdom Hearts II (Manga) Vol.4,KH2 4巻|KHII 4巻|キングダムハーツ2 4巻|Kingdom Hearts II Manga Vol.4|9784757524262,,,440,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757524262,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757524262/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツII』第4巻）。 発売日2008-11-22。判型: 新書判。定価440円（税込、公式ページ掲載）。著者: 天野シロ、原案: 野村哲也。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh2-manga-vol5-2009,kh-books,kingdom-hearts,,,キングダム ハーツII 5,Kingdom Hearts II (Manga) Vol.5,KH2 5巻|KHII 5巻|キングダムハーツ2 5巻|Kingdom Hearts II Manga Vol.5|9784757526075,,,472,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757526075,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757526075/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツII』第5巻）。 発売日2009-08-22。判型: 新書判。定価472円（税込、公式ページ掲載）。著者: 天野シロ、原案: 野村哲也。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh2-manga-vol6-2013,kh-books,kingdom-hearts,,,キングダム ハーツII 6,Kingdom Hearts II (Manga) Vol.6,KH2 6巻|KHII 6巻|キングダムハーツ2 6巻|Kingdom Hearts II Manga Vol.6|9784757539389,,,493,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757539389,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757539389/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツII』第6巻）。 発売日2013-05-22。判型: 新書判。定価493円（税込、公式ページ掲載）。著者: 天野シロ、原案: 野村哲也。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh2-manga-vol7-2013,kh-books,kingdom-hearts,,,キングダム ハーツII 7,Kingdom Hearts II (Manga) Vol.7,KH2 7巻|KHII 7巻|キングダムハーツ2 7巻|Kingdom Hearts II Manga Vol.7|9784757540866,,,461,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757540866,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757540866/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツII』第7巻）。 発売日2013-11-22。判型: 新書判。定価461円（税込、公式ページ掲載）。著者: 天野シロ、原案: 野村哲也。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh2-manga-vol8-2014,kh-books,kingdom-hearts,,,キングダム ハーツII 8,Kingdom Hearts II (Manga) Vol.8,KH2 8巻|KHII 8巻|キングダムハーツ2 8巻|Kingdom Hearts II Manga Vol.8|9784757543058,,,461,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757543058,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757543058/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツII』第8巻）。 発売日2014-07-22。判型: 新書判。定価461円（税込、公式ページ掲載）。著者: 天野シロ、原案: 野村哲也。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh2-manga-vol9-2015,kh-books,kingdom-hearts,,,キングダム ハーツII 9,Kingdom Hearts II (Manga) Vol.9,KH2 9巻|KHII 9巻|キングダムハーツ2 9巻|Kingdom Hearts II Manga Vol.9|9784757545335,,,461,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757545335,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757545335/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツII』第9巻）。 発売日2015-02-21。判型: 新書判。定価461円（税込、公式ページ掲載）。著者: 天野シロ、原案: 野村哲也。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh2-manga-vol10-2015,kh-books,kingdom-hearts,,,キングダム ハーツII 10（完）,Kingdom Hearts II (Manga) Vol.10 (Final),KH2 10巻|KHII 10巻|キングダムハーツ2 10巻|Kingdom Hearts II Manga Vol.10|9784757546653,,,493,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757546653,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757546653/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツII』第10巻・最終巻）。 発売日2015-08-22。判型: 新書判。定価493円（税込、公式ページ掲載）。著者: 天野シロ、原案: 野村哲也。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-358-2-manga-vol1-2010,kh-books,kingdom-hearts,,,キングダム ハーツ 358/2 Days 1,Kingdom Hearts 358/2 Days (Manga) Vol.1,KH358/2 1巻|KH 358/2 Days 1巻|キングダムハーツ358/2 1巻|Kingdom Hearts 358/2 Days Manga Vol.1|9784757529021,,,440,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757529021,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757529021/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツ 358/2 Days』第1巻）。 発売日2010-06-22。判型: 新書判。定価440円（税込、公式ページ掲載）。著者: 天野シロ、原案: 野村哲也。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-358-2-manga-vol2-2011,kh-books,kingdom-hearts,,,キングダム ハーツ 358/2 Days 2,Kingdom Hearts 358/2 Days (Manga) Vol.2,KH358/2 2巻|KH 358/2 Days 2巻|キングダムハーツ358/2 2巻|Kingdom Hearts 358/2 Days Manga Vol.2|9784757531673,,,461,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757531673,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757531673/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツ 358/2 Days』第2巻）。 発売日2011-03-22。判型: 新書判。定価461円（税込、公式ページ掲載）。著者: 天野シロ、原案: 野村哲也。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-358-2-manga-vol3-2011,kh-books,kingdom-hearts,,,キングダム ハーツ 358/2 Days 3,Kingdom Hearts 358/2 Days (Manga) Vol.3,KH358/2 3巻|KH 358/2 Days 3巻|キングダムハーツ358/2 3巻|Kingdom Hearts 358/2 Days Manga Vol.3|9784757533882,,,461,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757533882,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757533882/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツ 358/2 Days』第3巻）。 発売日2011-10-22。判型: 新書判。定価461円（税込、公式ページ掲載）。著者: 天野シロ、原案: 野村哲也。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-358-2-manga-vol4-2012,kh-books,kingdom-hearts,,,キングダム ハーツ 358/2 Days 4,Kingdom Hearts 358/2 Days (Manga) Vol.4,KH358/2 4巻|KH 358/2 Days 4巻|キングダムハーツ358/2 4巻|Kingdom Hearts 358/2 Days Manga Vol.4|9784757535213,,,461,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757535213,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757535213/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツ 358/2 Days』第4巻）。 発売日2012-04-21。判型: 新書判。定価461円（税込、公式ページ掲載）。著者: 天野シロ、原案: 野村哲也。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-358-2-manga-vol5-2012,kh-books,kingdom-hearts,,,キングダム ハーツ 358/2 Days 5（完）,Kingdom Hearts 358/2 Days (Manga) Vol.5 (Final),KH358/2 5巻|KH 358/2 Days 5巻|キングダムハーツ358/2 5巻|Kingdom Hearts 358/2 Days Manga Vol.5|9784757536913,,,493,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757536913,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757536913/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツ 358/2 Days』第5巻・最終巻）。 発売日2012-09-22。判型: 新書判。定価493円（税込、公式ページ掲載）。著者: 天野シロ、原案: 野村哲也。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh3-manga-vol2-2021,kh-books,kingdom-hearts,,,キングダム ハーツIII 2,Kingdom Hearts III (Manga) Vol.2,KH3 2巻|KHIII 2巻|キングダムハーツ3 2巻|Kingdom Hearts III Manga Vol.2|9784757568433,,,660,msrp,book,JPY,,,,unknown,,,JP,,,,,,,,9784757568433,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757568433/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツIII』第2巻）。 発売日2021-06-11。判型: B6判。定価660円（税込、公式ページ掲載）。著者: 天野シロ、原案: 野村哲也。公式e-STOREに取扱ページなし（2026-09-18確認）。現行の流通状況は未確認。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh3-manga-vol3-2023,kh-books,kingdom-hearts,,,キングダム ハーツIII 3,Kingdom Hearts III (Manga) Vol.3,KH3 3巻|KHIII 3巻|キングダムハーツ3 3巻|Kingdom Hearts III Manga Vol.3|9784757584716,,,790,msrp,book,JPY,,,,unknown,,,JP,,,,,,,,9784757584716,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757584716/,false,コミック（ガンガンコミックス、シリーズ『キングダム ハーツIII』第3巻）。 発売日2023-03-10。判型: B6判。定価790円（税込、公式ページ掲載）。著者: 天野シロ、原案: 野村哲也。公式e-STOREに取扱ページなし（2026-09-18確認）。現行の流通状況は未確認。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-ultimania-fm-2004,kh-books,kingdom-hearts,,,キングダム ハーツ アルティマニア 増補改訂版,"Kingdom Hearts Ultimania (Expanded & Revised Edition, Final Mix)",KHアルティマニア|KH FMアルティマニア|KH Ultimania Final Mix|キングダム ハーツ アルティマニア 増補改訂版|9784757513495,,,2090,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757513495,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10231,false,攻略・設定資料本（アルティマニア）。 発売日2004-12-17。判型: A5判、608ページ。定価2090円（税込、公式ページ掲載）。編集・執筆: スタジオベントスタッフ。「-ファイナルミックス-」の追加要素を収録した増補改訂版。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-com-ultimania-2004,kh-books,kingdom-hearts,,,キングダム ハーツ チェイン オブ メモリーズ アルティマニア,Kingdom Hearts Chain of Memories Ultimania,KH CoMアルティマニア|チェインオブメモリーズ アルティマニア|KH Chain of Memories Ultimania|キングダム ハーツ チェイン オブ メモリーズ アルティマニア|9784757513440,,,1361,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757513440,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10228,false,攻略・設定資料本（アルティマニア）。 発売日2004-12-17。判型: A5判、352ページ。定価1361円（税込、公式ページ掲載）。編集・執筆: スタジオベントスタッフ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-ultimania-alpha-2005,kh-books,kingdom-hearts,,,キングダム ハーツ シリーズ アルティマニアα～イントロダクション オブ キングダム ハーツII～,Kingdom Hearts Series Ultimania Alpha - Introduction of Kingdom Hearts II,KHアルティマニアα|KH Ultimania Alpha|アルティマニアα イントロダクション オブ キングダム ハーツII|キングダム ハーツ シリーズ アルティマニアα～イントロダクション オブ キングダム ハーツII～|9784757515970,,,1361,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757515970,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10232,false,攻略・設定資料本（アルティマニア）。 発売日2005-12-09。判型: A5判、320ページ。定価1361円（税込、公式ページ掲載）。編集・執筆: スタジオベントスタッフ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh2-ultimania-2006,kh-books,kingdom-hearts,,,キングダム ハーツII アルティマニア,Kingdom Hearts II Ultimania,KH2アルティマニア|KHIIアルティマニア|KH2 Ultimania|キングダム ハーツII アルティマニア|9784757516212,,,2090,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757516212,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10263,false,"攻略・設定資料本（アルティマニア）。 発売日2006-02-23。判型: A5判、736ページ。定価2090円（税込、公式ページ掲載）。編集・執筆: スタジオベントスタッフ。GAME BOOKS ONLINEはISBN 9784757513445と記載するがチェックディジット不正で、編集元スタジオベントスタッフ公式サイトの作品詳細（ISBN4-7575-1621-5）から換算したISBN-13を採用（価格1,900円+税=2,090円税込は両者一致）。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。"
kh2-fm-plus-ultimania-2007,kh-books,kingdom-hearts,,,キングダム ハーツII ファイナルミックス＋アルティマニア,Kingdom Hearts II Final Mix+ Ultimania,KH2FM+アルティマニア|KHII ファイナルミックス+ アルティマニア|KH2 Final Mix+ Ultimania|キングダム ハーツII ファイナルミックス＋アルティマニア|9784757520134,,,1781,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757520134,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10264,false,攻略・設定資料本（アルティマニア）。 発売日2007-05-02。判型: A5判、512ページ。定価1781円（税込、公式ページ掲載）。編集・執筆: スタジオベントスタッフ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-358-2-days-ultimania-2009,kh-books,kingdom-hearts,,,キングダム ハーツ 358/2 Days アルティマニア,Kingdom Hearts 358/2 Days Ultimania,KH358/2アルティマニア|358/2 Days アルティマニア|KH 358/2 Days Ultimania|キングダム ハーツ 358/2 Days アルティマニア|9784757525788,,,1760,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757525788,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10233,false,攻略・設定資料本（アルティマニア）。 発売日2009-06-25。判型: A5判、496ページ。定価1760円（税込、公式ページ掲載）。編集・執筆: スタジオベントスタッフ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-bbs-ultimania-2010,kh-books,kingdom-hearts,,,キングダム ハーツ バース バイ スリープ アルティマニア,Kingdom Hearts Birth by Sleep Ultimania,KH BbSアルティマニア|バースバイスリープ アルティマニア|KH Birth by Sleep Ultimania|キングダム ハーツ バース バイ スリープ アルティマニア|9784757527881,,,2090,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757527881,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10255,false,攻略・設定資料本（アルティマニア）。 発売日2010-03-25。判型: A5判、656ページ。定価2090円（税込、公式ページ掲載）。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
